8	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.371589	I-PRO	I-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	B-ADJP	B-ADJP	[B-ADJP]	SPEC(deeleigen)	1.000000	I-PRO	B-NP		
11	10	10	[10]	TW(hoofd,prenom,stan)	0.677411	O	I-NP		
12	mod	mod	[mod]	N(soort,ev,basis,onz,stan)	0.480443	O	I-NP		

text 44410	moderate	moderate	[moderate]	SPEC(vreemd)	1.000000	O	I-ADJP	7	mod
1	10	10	[10]	TW(hoofd,prenom,stan)	0.677411	O	B-NP		
2	moderate	moderaat	[moderaat][e]	ADJ(prenom,basis,met-e,stan)	0.947456	O	I-NP		
3	moderate	moderate	[moderate]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	moderate	moderate	[moderate]	N(soort,ev,basis,zijd,stan)	0.442194	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	I-NP		
8	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	I-PRO	I-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	I-ADJP	I-ADJP	[I-ADJP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	7	7	[7]	TW(hoofd,vrij)	0.582751	O	B-NP		
12	mod	mod	[mod]	ADJ(vrij,basis,zonder)	0.455688	O	I-NP		

text 44511	tan	tan	[tan]	BW()	0.571429	O	B-VP	10	cnj
1	11	11	[11]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	tan	tan	[tan]	BW()	0.571429	O	I-NP		
3	tan	tan	[tan]	BW()	0.571429	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	tan	tan	[tan]	BW()	0.571429	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	BW	BW	[BW]	SPEC(deeleigen)	1.000000	B-PRO	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	)	)	[)]	LET()	1.000000	O	O		
10	0.571429	0.571429	[0.571429]	SPEC(symb)	1.000000	O	B-NP		
11	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
12	B-VP	B-VP	[B-VP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
13	10	10	[10]	TW(hoofd,prenom,stan)	0.677411	O	I-NP		
14	cnj	cnj	[cnj]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP		

text 44612	)	)	[)]	LET()	1.000000	O	O	11	punct
1	12	12	[12]	TW(hoofd,vrij)	0.571429	O	B-NP		
2	)	)	[)]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	[	[	[[]	LET()	1.000000	O	O		
5	)	)	[)]	LET()	1.000000	O	O		
6	]	]	[]]	LET()	1.000000	O	O		
7	LET	LET	[LET]	SPEC(deeleigen)	1.000000	B-LOC	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	)	)	[)]	LET()	1.000000	O	O		
10	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
11	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
12	O	O	[O]	SPEC(deeleigen)	1.000000	O	I-NP		
13	11	11	[11]	TW(hoofd,vrij)	0.698220	O	B-NP		
14	punct	punct	[punct]	N(soort,ev,basis,zijd,stan)	0.397555	O	I-NP		

text 44713	.
.
[.]
LET()	1.000000	O	O	11	punct
1	13	13	[13]	TW(hoofd,vrij)	0.986842	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	O	[O]	SPEC(deeleigen)	1.000000	O	I-NP		
7	11	11	[11]	TW(hoofd,vrij)	0.698220	O	B-NP		
8	punct	punct	[punct]	N(soort,ev,basis,zijd,stan)	0.397555	O	I-NP		

text 448text 4491	Ventilator	ventilator	[ventileer][ator]	N(soort,ev,basis,zijd,stan)	0.740742	O	B-ADVP	2	obj1
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	Ventilator	ventilator	[ventileer][ator]	N(soort,ev,basis,zijd,stan)	0.931913	O	B-NP		
3	ventilator	ventilator	[ventileer][ator]	N(soort,ev,basis,zijd,stan)	0.997608	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	ventileer	ventileer	[ventileer]	N(soort,ev,basis,zijd,stan)	0.839190	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	[	[	[[]	LET()	1.000000	O	O		
8	ator	ator	[ator]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP		
9	]	]	[]]	LET()	1.000000	O	B-NP		
10	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	I-NP		
11	(	(	[(]	LET()	1.000000	O	O		
12	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
13	,	,	[,]	LET()	1.000000	O	O		
14	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
15	,	,	[,]	LET()	1.000000	O	O		
16	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
17	,	,	[,]	LET()	1.000000	O	O		
18	zijd	zijd	[zijd]	BW()	0.500000	O	B-NP		
19	,	,	[,]	LET()	1.000000	O	O		
20	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
21	)	)	[)]	LET()	1.000000	O	O		
22	0.740742	0.740742	[0.740742]	SPEC(symb)	1.000000	O	B-NP		
23	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
24	B-ADVP	B-ADVP	[B-ADVP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
25	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
26	obj1	obj1	[obj1]	SPEC(symb)	1.000000	O	I-NP		

text 4502	generated	generated	[generated]	WW(vd,vrij,zonder)	0.542784	O	B-VP	3	mod
1	2	2	[2]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	generated	generated	[generated]	WW(vd,vrij,zonder)	0.540505	O	I-NP		
3	generated	generated	[generated]	WW(vd,vrij,zonder)	0.681363	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	generated	generated	[generated]	WW(vd,vrij,zonder)	0.656188	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	WW	WW	[WW]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	vd	vd	[vd]	SPEC(afk)	1.000000	O	B-NP		
10	,	,	[,]	LET()	1.000000	O	O		
11	vrij	vrij	[vrij]	ADJ(vrij,basis,zonder)	0.789873	O	B-ADJP		
12	,	,	[,]	LET()	1.000000	O	O		
13	zonder	zonder	[zonder]	VZ(init)	0.750000	O	B-PP		
14	)	)	[)]	LET()	1.000000	O	O		
15	0.542784	0.542784	[0.542784]	TW(hoofd,prenom,stan)	0.648848	O	B-NP		
16	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
17	B-VP	B-VP	[B-VP]	SPEC(deeleigen)	1.000000	O	I-NP		
18	3	3	[3]	TW(hoofd,vrij)	0.582751	O	I-NP		
19	mod	mod	[mod]	ADJ(vrij,basis,zonder)	0.455688	O	I-NP		

text 4513	pressure	pressure	[pressure]	SPEC(vreemd)	1.000000	O	B-NP	0	ROOT
1	3	3	[3]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	pressure	pressure	[pressure]	ADJ(prenom,basis,met-e,stan)	0.777778	O	I-NP		
3	pressure	pressure	[pressure]	SPEC(vreemd)	1.000000	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	pressure	pressure	[pressure]	SPEC(vreemd)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	B-NP		
8	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.371589	I-PRO	B-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 4524	.
.
[.]
LET()	1.000000	O	O	3	punct
1	4	4	[4]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	3	3	[3]	TW(hoofd,vrij)	0.582751	O	I-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 453text 4541	Acetylcysteine	acetylcysteine	[acetylcysteine]	N(soort,ev,basis,zijd,stan)	0.505026	O	B-NP	0	ROOT
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	Acetylcysteine	acetylcysteine	[acetylcysteine]	N(soort,ev,basis,zijd,stan)	0.349262	O	B-NP		
3	acetylcysteine	acetylcysteine	[acetylcysteine]	N(soort,ev,basis,zijd,stan)	0.819735	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	acetylcysteine	acetylcysteine	[acetylcysteine]	N(soort,ev,basis,zijd,stan)	0.894383	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	I-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
10	,	,	[,]	LET()	1.000000	O	O		
11	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
14	,	,	[,]	LET()	1.000000	O	O		
15	zijd	zijd	[zijd]	BW()	0.500000	O	B-NP		
16	,	,	[,]	LET()	1.000000	O	O		
17	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
18	)	)	[)]	LET()	1.000000	O	O		
19	0.505026	0.505026	[0.505026]	SPEC(symb)	1.000000	O	B-NP		
20	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
21	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
22	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
23	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

text 4552	20	20	[20]	TW(hoofd,prenom,stan)	0.977778	O	I-NP	1	det
1	2	2	[2]	TW(hoofd,vrij)	0.666667	O	B-NP		
2	20	20	[20]	SPEC(symb)	1.000000	O	B-NP		
3	20	20	[20]	TW(hoofd,vrij)	0.886214	O	B-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	20	20	[20]	TW(hoofd,vrij)	0.886214	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	TW	TW	[TW]	SPEC(deeleigen)	1.000000	O	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	hoofd	hoofd	[hoofd]	N(soort,ev,basis,onz,stan)	0.996553	O	B-NP		
10	,	,	[,]	LET()	1.000000	O	O		
11	prenom	prenom	[prenom]	N(soort,ev,basis,onz,stan)	0.461117	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
14	)	)	[)]	LET()	1.000000	O	O		
15	0.977778	0.977778	[0.977778]	TW(hoofd,prenom,stan)	0.512716	O	B-NP		
16	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
17	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	B-ORG	I-NP		
18	1	1	[1]	TW(hoofd,vrij)	0.698220	O	I-NP		
19	det	det	[det]	VNW(aanw,pron,stan,vol,3o,ev)	0.600000	O	I-NP		

text 4563	%	%	[%]	LET()	1.000000	O	I-NP	2	punct
1	3	3	[3]	TW(hoofd,prenom,stan)	0.903226	O	B-NP		
2	%	%	[%]	LET()	1.000000	O	I-NP		
3	%	%	[%]	LET()	1.000000	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	%	%	[%]	LET()	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	LET	LET	[LET]	SPEC(deeleigen)	1.000000	B-LOC	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	)	)	[)]	LET()	1.000000	O	O		
10	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
11	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
12	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	B-ORG	I-NP		
13	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
14	punct	punct	[punct]	N(soort,ev,basis,zijd,stan)	0.397555	O	I-NP		

text 4574	eye	eye	[eye]	SPEC(vreemd)	1.000000	O	I-NP	0	ROOT
1	4	4	[4]	SPEC(vreemd)	1.000000	O	B-NP		
2	eye	eye	[eye]	SPEC(vreemd)	1.000000	O	I-NP		
3	eye	eye	[eye]	SPEC(vreemd)	1.000000	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	eye	eye	[eye]	SPEC(vreemd)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	I-NP		
8	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.371589	I-PRO	I-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 4585	drops	drops	[drops]	SPEC(vreemd)	1.000000	O	I-NP	0	ROOT
1	5	5	[5]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	drops	drops	[drop][s]	N(soort,mv,basis)	0.611162	O	I-NP		
3	drops	drops	[drop][s]	N(soort,mv,basis)	0.727148	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	drops	drops	[drop][s]	N(soort,mv,basis)	0.614174	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	I-NP		
8	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.356415	I-PRO	I-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 4596	.
.
[.]
LET()	1.000000	O	O	5	punct
1	6	6	[6]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	5	5	[5]	TW(hoofd,vrij)	0.582751	O	B-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 460text 4611	Left	Left	[Left]	SPEC(vreemd)	1.000000	O	B-VP	0	ROOT
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	Left	left	[left]	N(soort,ev,basis,onz,stan)	0.692389	B-ORG	B-NP		
3	Left	Left	[Left]	SPEC(deeleigen)	1.000000	I-ORG	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	Left	Left	[Left]	SPEC(deeleigen)	1.000000	B-ORG	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-ORG	B-NP		
8	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.377066	O	B-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
10	B-VP	B-VP	[B-VP]	SPEC(deeleigen)	1.000000	O	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	O	I-NP		

text 4622	upper	upper	[upper]	SPEC(vreemd)	1.000000	O	B-NP	0	ROOT
1	2	2	[2]	SPEC(vreemd)	1.000000	O	B-NP		
2	upper	upper	[upper]	SPEC(vreemd)	1.000000	O	I-NP		
3	upper	upper	[upper]	SPEC(vreemd)	1.000000	O	B-VP		
4	[	[	[[]	LET()	1.000000	O	O		
5	upper	upper	[upper]	SPEC(vreemd)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	I-NP		
8	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.371589	I-PRO	I-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 4633	segment	segment	[segment]	SPEC(vreemd)	1.000000	O	I-NP	0	ROOT
1	3	3	[3]	TW(hoofd,vrij)	1.000000	O	B-NP		
2	segment	segment	[segment]	N(soort,ev,basis,onz,stan)	0.984934	O	I-NP		
3	segment	segment	[segment]	N(soort,ev,basis,onz,stan)	0.996824	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	segment	segment	[segment]	N(soort,ev,basis,onz,stan)	0.996824	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	SPEC(vreemd)	SPEC(vreemd)	[SPEC(vreemd)]	SPEC(deeleigen)	1.000000	B-PRO	B-NP		
8	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	I-PRO	B-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
12	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-PRO	I-NP		

text 4644	.
.
[.]
LET()	1.000000	O	O	3	punct
1	4	4	[4]	TW(hoofd,vrij)	0.855556	O	B-NP		
2	.	.	[.]	LET()	1.000000	O	O		

1	.	.	[.]	LET()	1.000000	O	O		

1	[	[	[[]	LET()	1.000000	O	O		
2	.	.	[.]	LET()	1.000000	O	O		
3	]	]	[]]	LET()	1.000000	O	O		

1	LET	LET	[LET]	SPEC(deeleigen)	1.000000	O	B-NP		
2	(	(	[(]	LET()	1.000000	O	O		
3	)	)	[)]	LET()	1.000000	O	O		
4	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
5	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
6	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
7	3	3	[3]	TW(hoofd,vrij)	0.582751	O	I-NP		
8	punct	punct	[punct]	N(soort,ev,basis,onz,stan)	0.467459	O	I-NP		

text 465text 4661	Ipratropium	ipratropium	[i][pratropium]	N(soort,ev,basis,onz,stan)	0.388670	O	B-NP	2	su
1	1	1	[1]	TW(hoofd,vrij)	0.698220	O	B-NP		
2	Ipratropium_ipratropium	Ipratropium_ipratropium	[Ipratropium]_[ipratropium]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	O_O	B-NP_B-VP		
3	[	[	[[]	LET()	1.000000	O	O		
4	i	i	[i]	SPEC(symb)	1.000000	O	B-NP		
5	]	]	[]]	LET()	1.000000	O	O		
6	[	[	[[]	LET()	1.000000	O	O		
7	pratropium	pratropium	[pratropium]	N(soort,ev,basis,onz,stan)	0.711274	O	B-NP		
8	]	]	[]]	LET()	1.000000	O	B-NP		
9	N	n	[n]	N(soort,ev,basis,zijd,stan)	0.666667	B-MISC	I-NP		
10	(	(	[(]	LET()	1.000000	O	O		
11	soort	soort	[soort]	N(soort,ev,basis,genus,stan)	0.600000	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
14	,	,	[,]	LET()	1.000000	O	O		
15	basis	basis	[basis]	N(soort,ev,basis,zijd,stan)	0.999633	O	B-NP		
16	,	,	[,]	LET()	1.000000	O	O		
17	onz	onz	[onz]	N(soort,ev,basis,zijd,stan)	0.825560	O	B-NP		
18	,	,	[,]	LET()	1.000000	O	O		
19	stan	stan	[stan]	SPEC(deeleigen)	1.000000	O	B-NP		
20	)	)	[)]	LET()	1.000000	O	O		
21	0.388670	0.388670	[0.388670]	SPEC(symb)	1.000000	O	B-NP		
22	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
23	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
24	2	2	[2]	TW(hoofd,vrij)	0.582751	O	I-NP		
25	su	su	[su]	N(soort,ev,basis,zijd,stan)	0.347838	O	I-NP		

text 4672	bromide	bromide	[bromide]	WW(pv,verl,ev)	0.766096	O	B-VP	0	ROOT
1	2	2	[2]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	bromide	bromide	[bromide]	WW(pv,verl,ev)	0.849830	O	I-NP		
3	bromide	bromide	[bromide]	WW(pv,verl,ev)	0.679934	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	bromide	bromide	[bromide]	N(soort,ev,basis,zijd,stan)	0.447811	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	WW	WW	[WW]	SPEC(deeleigen)	1.000000	B-MISC	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	pv	pv	[pv]	N(soort,ev,basis,zijd,stan)	0.743247	O	B-NP		
10	,	,	[,]	LET()	1.000000	O	O		
11	verl	verl	[verl]	N(soort,ev,basis,onz,stan)	0.662025	O	B-NP		
12	,	,	[,]	LET()	1.000000	O	O		
13	ev	ev	[ev]	SPEC(deeleigen)	1.000000	O	B-NP		
14	)	)	[)]	LET()	1.000000	O	O		
15	0.766096	0.766096	[0.766096]	SPEC(symb)	1.000000	O	B-NP		
16	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
17	B-VP	B-VP	[B-VP]	SPEC(deeleigen)	1.000000	B-MISC	I-NP		
18	0	0	[0]	TW(hoofd,vrij)	0.993492	O	B-NP		
19	ROOT	root	[root]	N(soort,ev,basis,zijd,stan)	0.494754	B-MISC	I-NP		

text 4683	0.03	0.03	[0.03]	SPEC(symb)	1.000000	O	B-NP	2	me
1	3	3	[3]	TW(hoofd,vrij)	0.582751	O	B-NP		
2	0.03	0.03	[0.03]	SPEC(symb)	1.000000	O	I-NP		
3	0.03	0.03	[0.03]	SPEC(symb)	1.000000	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	0.03	0.03	[0.03]	SPEC(symb)	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	SPEC(symb)	SPEC(symb)	[SPEC(symb)]	SPEC(deeleigen)	1.000000	B-PRO	B-NP		
8	1.000000	1.000000	[1.000000]	TW(hoofd,vrij)	0.391838	I-PRO	B-NP		
9	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	I-PRO	I-NP		
10	B-NP	B-NP	[B-NP]	SPEC(deeleigen)	1.000000	I-PRO	I-NP		
11	2	2	[2]	TW(hoofd,vrij)	0.582751	I-PRO	I-NP		
12	me	me	[me]	VNW(pr,pron,obl,red,1,ev)	0.974770	O	I-NP		

text 4694	%	%	[%]	LET()	1.000000	O	I-NP	3	punct
1	4	4	[4]	TW(hoofd,prenom,stan)	0.903226	O	B-NP		
2	%	%	[%]	LET()	1.000000	O	I-NP		
3	%	%	[%]	LET()	1.000000	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	%	%	[%]	LET()	1.000000	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	O		
7	LET	LET	[LET]	SPEC(deeleigen)	1.000000	B-LOC	B-NP		
8	(	(	[(]	LET()	1.000000	O	O		
9	)	)	[)]	LET()	1.000000	O	O		
10	1.000000	1.000000	[1.000000]	SPEC(symb)	1.000000	O	B-NP		
11	O	o	[o]	N(soort,ev,basis,zijd,stan)	0.429268	O	I-NP		
12	I-NP	I-NP	[I-NP]	SPEC(deeleigen)	1.000000	O	I-NP		
13	3	3	[3]	TW(hoofd,vrij)	0.582751	O	I-NP		
14	punct	punct	[punct]	N(soort,ev,basis,zijd,stan)	0.397555	O	I-NP		

text 4705	spray	spray	[spray]	N(soort,ev,basis,zijd,stan)	0.998077	O	B-VP	2	obj1
1	5	5	[5]	TW(hoofd,prenom,stan)	0.500000	O	B-NP		
2	spray	spray	[spray]	N(soort,ev,basis,zijd,stan)	0.947368	O	I-NP		
3	spray	spray	[spray]	N(soort,ev,basis,zijd,stan)	0.997608	O	I-NP		
4	[	[	[[]	LET()	1.000000	O	O		
5	spray	spray	[spray]	N(soort,ev,basis,zijd,stan)	0.997608	O	B-NP		
6	]	]	[]]	LET()	1.000000	O	B-NP		
